Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,num_theaters,runtime_mins,releaseYear,CULT_INDEX,CPI,prod_budget_ADJ,rev_totalGross_ADJ
4991,The Blind Side,Warner Bros.,Sports Drama,Sandra Bullock,8.268651,John Lee Hancock,1.596037,1,3110,126,2009,7.07E-11,214.537,32171606.76,334983379.5
5109,Tetro,American Zoetrope,Drama,Vincent Gallo,1.921034,Francis Ford Coppola,2.874784,1,2,127,2009,0.000278627262,214.537,84388.21675,678608.4082
5036,The Hurt Locker,Summit Entertainment,War,Jeremy Renner,8.237896,Kathryn Bigelow,2.539335,1,4,130,2009,0.0002013732044,214.537,16640486.26,22271821.9
5072,New Moon,Summit Entertainment,Romance,Kristen Stewart,9.072336,Chris Weitz,2.508437,1,4024,130,2009,3.61E-12,214.537,55468287.52,388202028.3
5094,Sherlock Holmes,Warner Bros.,Adventure,Robert Downey,15.399177,Guy Ritchie,5.176194,1,3626,134,2009,1.49E-11,214.537,99842917.54,273563357.2
4970,2012,Sony / Columbia,Action Drama,John Cusack,3.706703,Roland Emmerich,1.688873,1,3404,158,2009,1.15E-11,214.537,221873150.1,217396973
1700,12:01 PM,Sony Classics,Foreign,Kurtwood Smith,1.516645,Jonathan Heap,1.000041,1,5,159,2009,0.00017256769,214.537,20362.97608,163749.0483
32,Bluebeard,Strand,Fantasy,Richard Burton,4.236936,Edward Dmytryk,1.071526,-1,1,80,2010,0.0004780399932,218.056,5039.210698,40522.9
5182,Gulliver s Travels,Fox,Adventure Comedy,Jack Black,7.118189,Rob Letterman,1.119707,-1,2546,85,2010,4.22E-10,218.056,122243827.3,51762905.81
5239,Saint John of Las Vegas,IndieVest Pictures,Comedy / Drama,Steve Buscemi,6.845276,Huế Rhodes,1.041489,-1,2,85,2010,0.0001093327636,218.056,15444.90652,124200.45
5223,Night Catches Us,Magnolia,Drama,Anthony Mackie,5.129868,Tanya Hamilton,1.131081,-1,4,88,2010,0.0001035528367,218.056,11463.49524,92183.85
5133,Alpha and Omega,Lionsgate,Animation,Justin Long,3.212904,"Anthony Bell, Ben Gluck",1.019306,-1,2625,88,2010,1.15E-10,218.056,3777865.361,30379793.07
5185,Holy Rollers,First Independent Pictures,Crime Drama,Jesse Eisenberg,6.324813,Kevin Asch,1.000392,-1,3,89,2010,6.41E-05,218.056,45601.80927,366707.44
5193,Jack Goes Boating,Overture Films,Comedy,Philip Seymour Hoffman,5.128636,Philip Seymour Hoffman,3.868972,-1,4,89,2010,0.0001620527677,218.056,81553.16671,655810.32
5229,Please Give,Sony Classics,Comedy / Drama,Catherine Keener,5.325978,Nicole Holofcener,1.005036,-1,5,90,2010,5.78E-05,218.056,3274388.231,4880624.54
5169,Flipped,Warner Bros.,Comedy,Madeline Carroll,2.365925,Rob Reiner,3.06942,-1,45,90,2010,7.76E-07,218.056,15280478.41,2123806.52
5178,The Good Guy,Roadside Attractions,Romantic Comedy,Scott Porter,1.95793,Julio DePietro,1,-1,9,90,2010,9.28E-06,218.056,10914627.44,121832.48
5129,127 Hours,Fox Searchlight,Drama,James Franco,7.989333,Danny Boyle,2.23991,-1,4,93,2010,1.69E-15,218.056,19646329.38,22185628.3
5195,The Joneses,Roadside Attractions,Drama,David Duchovny,3.841238,Derrick Börte,1.000163,-1,193,95,2010,2.94E-08,218.056,10914627.44,1785652.66
5183,Happy Tears,Roadside Attractions,Drama,Parker Posey,2.182049,Mitchell Lichtenstein,1.000008,-1,15,95,2010,8.85E-06,218.056,6548776.461,27181.44
136,Mastermind,Paramount (DreamWorks),Animation,Zero Mostel,1.567201,Alex March,1.4,-1,3944,96,2010,1.78E-11,218.056,141890156.7,179583182.1
5249,Step Up 3D,Buena Vista,Music Drama,Rick Malambri,2.051271,Jon Chu,2.503547,-1,2435,97,2010,6.96E-11,218.056,32743882.31,51304269.83
5257,Twelve,Hannover House,Thriller,Chace Crawford,1.449834,Joel Schumacher,2.130196,-1,231,98,2010,6.55E-08,218.056,5457313.718,222543.2
5210,The Losers,Warner Bros.,Action,Jeffrey Dean Morgan,3.81489,Sylvain White,1.000001,-1,2936,98,2010,9.08E-11,218.056,27286568.59,28545632.72
5211,Lottery Ticket,Warner Bros.,Comedy,Bow Wow,2.660604,Erik White,1.0008,-1,1973,99,2010,1.10E-10,218.056,18554866.64,29911053.59
5243,Skyline,Universal,Thriller,Eric Balfour,3.576224,"Greg Strause, Colin Strause",1.418403,-1,2880,100,2010,5.43E-11,218.056,10914627.44,25886280.2
5267,Winter s Bone,Roadside Attractions,Drama,Jennifer Lawrence,15.894768,Debra Granik,1.078996,-1,4,100,2010,0.0002270869429,218.056,2182925.487,7903118.63
5209,Like Dandelion Dust,Blue Collar Releasing,Drama,Mira Sorvino,5.102023,Jon Gunn,1.000009,-1,25,100,2010,2.32E-06,218.056,53087.01935,426900.1
5202,The Last Exorcism,Lionsgate,Horror,Patrick Fabian,2.357101,Daniel Stamm,1.002823,-1,2874,100,2010,3.44E-11,218.056,19646329.38,49651563.5
5140,Buried,Lionsgate,Thriller,Ryan Reynolds,9.711611,Rodrigo Cortés,1.077098,-1,11,100,2010,9.44E-06,218.056,157111.4395,1263413.03
5230,Preacher s Kid,8X Entertainment,Drama,LeToya Luckett,1.00005,Stan Foster,1.24,-1,109,101,2010,1.30E-07,218.056,77501.31162,623228.65
52,The Crazies,Overture Films,Horror,Lynn Lowry,1.128213,George A. Romero,2.881092,-1,2476,101,2010,6.12E-11,218.056,21829254.87,47339542.69
5151,The Crazies,Overture Films,Horror,Timothy Olyphant,3.125473,Breck Eisner,1.24136,-1,2476,101,2010,6.12E-11,218.056,21829254.87,47339542.69
5201,The Last Airbender,Paramount,Fantasy,Noah Ringer,2.437296,M. Night Shyamalan,4.017411,-1,3169,103,2010,2.56E-11,218.056,163719411.5,159444346.3
5271,You Again,Buena Vista,Comedy,Kristen Bell,8.598852,Andy Fickman,1.560399,-1,2548,105,2010,1.43E-10,218.056,21829254.87,31099484.13
5217,Middle Men,Paramount Vantage,Crime Comedy,Luke Wilson,3.62834,George Gallo,1.038561,-1,252,105,2010,2.82E-08,218.056,21829254.87,912704.21
5250,Stone,Overture Films,Drama / Thriller,Robert De Niro,10.623415,John Curran,1.608123,-1,6,105,2010,5.26E-05,218.056,24012180.36,2190194.38
5199,The Kids Are All Right,Focus Features,Comedy,Annette Bening,3.711283,Lisa Cholodenko,1.086444,-1,7,106,2010,3.51E-16,218.056,4365850.974,25181751.65
5231,Predators,Fox,Sci-Fi Horror,Adrien Brody,6.011391,Nimrod Antal,1.007265,-1,2669,107,2010,3.18E-11,218.056,43658509.74,62920832.48
5203,The Last Song,Buena Vista,Drama,Miley Cyrus,2.282007,Julie Anne Robinson,1.000003,-1,2673,107,2010,9.19E-11,218.056,21829254.87,76169964.64
203,I Spit on Your Grave,Anchor Bay Films,Horror,Camille Keaton,1.568688,Meir Zarchi,1.002855,-1,12,108,2010,7.37E-06,218.056,2182925.487,112591.71
5167,The Extra Man,Magnolia,Comedy,Kevin Kline,4.294352,Shari Springer Berman and Robert Pulcini,1.091213,-1,2,108,2010,0.0006372356416,218.056,68219.33356,548586.17
5142,Case 39,Paramount Vantage,Horror Thriller,Renée Zellweger,7.169533,Christian Alvart,1,-1,2211,109,2010,2.10E-10,218.056,28378031.33,16046839.71
131,The Killer Inside Me,IFC,Crime Drama,Stacy Keach,4.416967,Burt Kennedy,1.82376,-1,1,109,2010,0.001768882925,218.056,14189015.67,262905.17
5225,Paper Man,MPI Media Group,Comedy / Drama,Jeff Daniels,5.314534,Kieran and Michelle Mulroney,1.627773,-1,3,110,2010,6.07E-05,218.056,2033.434252,16351.94
5206,Letters to God,Vivendi Entertainment,Drama,Robyn Lively,1.966132,David Nixon,1.00324,-1,897,110,2010,2.68E-09,218.056,3274388.231,3446779.38
5136,Blue Valentine,Weinstein Company,Drama,Ryan Gosling,7.718849,Derek Cianfrance,1.023138,-1,4,112,2010,6.47E-05,218.056,1091462.744,11744656.88
5179,Green Zone,Universal,Thriller,Matt Damon,8.493916,Brothers Strause,2.667719,-1,3003,115,2010,5.70E-11,218.056,109146274.4,42414928.6
5259,Valentine s Day,Warner Bros. (New Line),Romantic Comedy,Jessica Alba,9.50176,Garry Marshall,2.87058,-1,3665,117,2010,9.52E-12,218.056,56756062.66,133687641.3
5159,Diary of a Wimpy Kid,Fox,Comedy,Zachary Gordon,2.617738,Thor Freudenthal,2.055882,-1,3077,120,2010,4.25E-11,218.056,16371941.15,77444386.25
5464,Diary of a Wimpy Kid: Dog Days,Fox,Comedy,Zachary Gordon,2.617738,David Bowers,1.4875,-1,3077,120,2010,4.25E-11,218.056,16371941.15,77444386.25
5305,Diary of a Wimpy Kid: Rodrick Rules,Fox,Comedy,Zachary Gordon,2.617738,David Bowers,1.4875,-1,3077,120,2010,4.25E-11,218.056,16371941.15,77444386.25
5219,Mother and Child,Sony Classics,Drama,Naomi Watts,6.083493,Rodrigo García,2.111091,-1,4,125,2010,0.0001498709865,218.056,7640239.205,1343715.89
5191,Iron Man 2,Paramount,Action / Adventure,Robert Downey,19.483125,Jon Favreau,4.263991,-1,4380,125,2010,4.35E-12,218.056,218292548.7,378044330.5
5236,Remember Me,Summit Entertainment,Romance,Robert Pattinson,6.376788,Allen Coulter,1.000409,-1,2212,128,2010,1.32E-10,218.056,17463403.9,23072570.4
5139,Brooklyn s Finest,Overture Films,Action / Crime,Richard Gere,5.558253,Antoine Fuqua,2.27986,-1,1936,133,2010,7.87E-11,218.056,18554866.64,32867947.53
5190,Inception,Warner Bros.,Sci-Fi Action,Leonardo DiCaprio,8.982945,Christopher Nolan,7.658841,-1,3792,148,2010,1.96E-11,218.056,174634039,354017196
5194,Jonah Hex,Warner Bros.,Western,Josh Brolin,6.549691,Jimmy Hayward,1.001764,0,2825,81,2010,1.29E-10,218.056,51298748.95,12762011.57
5270,Yogi Bear,Warner Bros.,Family Comedy,Dan Aykroyd,3.746552,Eric Brevig,1.317369,0,3515,82,2010,1.06E-10,218.056,87317019.48,121297673.3
5213,MacGruber,Universal,Comedy,Will Forte,3.65834,Jorma Taccone,2.173293,0,2551,88,2010,2.04E-10,218.056,10914627.44,10315976
5224,Our Family Wedding,Fox Searchlight,Comedy,Forest Whitaker,8.981585,Rick Famuyiwa,1.556,0,1605,90,2010,2.17E-10,218.056,7640239.205,24508890.01
5272,Youth in Revolt,Weinstein / Dimension,Comedy,Michael Cera,4.537335,Miguel Arteta,1.00335,0,1873,90,2010,1.72E-10,218.056,19646329.38,18490356.06
5144,Charlie St. Cloud,Universal,Drama,Zac Efron,9.428109,Burr Steers,1.09576,0,2718,90,2010,7.48E-11,218.056,48024360.71,37706679.45
5226,Paranormal Activity 2,Paramount,Horror,Katie Featherston,1.464494,Tod Williams,1.000008,0,3216,91,2010,1.59E-11,218.056,3274388.231,102551017.5
5238,The Romantics,Four of a Kind,Romantic Comedy,Katie Holmes,4.815257,Galt Niederhoffer,1.470541,0,2,95,2010,2.57E-05,218.056,16028.55269,128894.04
5269,Wonderful World,Magnolia,Romance,Matthew Broderick,7.294994,Joshua Goldin,1.005228,0,4,95,2010,0.0001108492781,218.056,1400.714683,11263.89
5155,Daybreakers,Lionsgate,Horror,Ethan Hawke,5.580134,Michael and Peter Spierig,1.926082,0,2523,98,2010,5.20E-11,218.056,21829254.87,36422908.17
5187,How to Train Your Dragon,Paramount (DreamWorks),Animation,Jay Baruchel,2.949555,"Chris Sanders, Dean DeBlois",2.218266,0,4055,98,2010,2.81E-11,218.056,180091352.7,263273289.5
5145,City Island,Anchor Bay Films,Comedy,Andy García,4.374358,Raymond De Felitta,1.000008,0,2,100,2010,0.003257138223,218.056,6548776.461,8071953.56
5263,What If...,Five & Two Pictures,Drama,Kevin Sorbo,4.475802,Dallas Jenkins,1.000387,0,23,100,2010,1.43E-05,218.056,122618.3438,986036.26
5132,All Good Things,Magnolia,Thriller,Ryan Gosling,7.718849,Andrew Jarecki,1.003912,0,2,101,2010,0.0002106100255,218.056,87576.74817,704249.04
288,Wolfman,Universal,Horror,Earl Owensby,1.000103,"Worth Keeter, Earl Owensby",1.010656,0,3222,102,2010,1.94E-11,218.056,163719411.5,74995412.8
5135,Black Swan,Fox Searchlight,Drama / Thriller,Natalie Portman,11.924652,Darren Aronofsky,4.87431,0,18,103,2010,5.80E-15,218.056,14189015.67,129415160.4
5221,Never Let Me Go,Fox Searchlight,Drama / Thriller,Carey Mulligan,5.369494,Mark Romanek,1.17988,0,4,104,2010,4.88E-05,218.056,16371941.15,2945928.92
5207,Letters to Juliet,Summit Entertainment,Romance,Amanda Seyfried,5.967982,Gary Winick,1.195812,0,2968,105,2010,9.75E-11,218.056,32743882.31,64169268.13
5214,Machete,Fox,Action / Adventure,Danny Trejo,8.135925,"Robert Rodriguez, Ethan Maniquis",2.250662,0,2670,105,2010,7.64E-11,218.056,114603588.1,32178311.66
5138,The Bounty Hunter,Sony / Columbia,Action Comedy,Jennifer Aniston,9.370882,Andy Tennant,1.000008,0,3074,106,2010,5.10E-11,218.056,43658509.74,81144085.88
5180,Greenberg,Focus Features,Comedy / Drama,Ben Stiller,6.677571,Noah Baumbach,2.461096,0,3,107,2010,0.0001011031952,218.056,637112.7839,5123345.7
5220,My Soul to Take,Universal,Horror,Max Thieriot,4.656946,Wes Craven,3.071355,0,2572,107,2010,1.22E-10,218.056,27286568.59,17840766.35
5165,Edge of Darkness,Warner Bros.,Drama / Thriller,Mel Gibson,10.822433,Martin Campbell,1.907072,0,3066,108,2010,4.77E-11,218.056,87317019.48,52409806.9
5189,I m Still Here,Magnolia,Comedy / Drama,Tumultuous year in the life of actor Joaquin Phoenix as he attempts to reinvent himself as a hip-hop artist.,4.102023,Casey Affleck,5.093924,0,19,108,2010,2.30E-06,218.056,61539.31622,494869.43
5200,The Killer Inside Me,IFC,Crime Drama,Casey Affleck,8.379295,Michael Winterbottom,1.509156,0,1,109,2010,0.001768882925,218.056,14189015.67,262905.17
5175,Get Him to the Greek,Universal,Comedy,Jonah Hill,4.765306,Nicholas Stoller,2.816032,0,2697,109,2010,7.32E-11,218.056,43658509.74,73779114.75
5196,Just Wright,Fox Searchlight,Romantic Comedy,Queen Latifah,3.936081,Sanaa Hamri,1.000368,0,1831,111,2010,1.71E-10,218.056,3241156.397,26063839.23
5208,Life as We Know It,Warner Bros.,Comedy,Katherine Heigl,6.595182,Greg Berlanti,7.135051,0,3150,112,2010,8.05E-11,218.056,41475584.25,64583364.01
5232,Prince of Persia: The Sands of Time,Buena Vista,Adventure,Jake Gyllenhaal,9.190884,Mike Newell,4.586663,0,3646,115,2010,2.75E-11,218.056,218292548.7,109819208
5240,Secretariat,Buena Vista,Sports Drama,Diane Lane,8.149313,Randall Wallace,2.085854,0,3072,116,2010,1.21E-10,218.056,38201196.02,72253885.55
5137,The Book of Eli,Warner Bros.,Action / Adventure,Denzel Washington,6.447827,Albert and Allen Hughes,1.798399,0,3111,118,2010,2.84E-11,218.056,87317019.48,114750421.4
5265,Why Did I Get Married Too?,Lionsgate,Comedy / Drama,Tyler Perry,2.962318,Tyler Perry,5.864923,0,2155,121,2010,3.25E-11,218.056,21829254.87,72715980.92
5164,Eat Pray Love,Sony / Columbia,Drama,Julia Roberts,14.322034,Ryan Murphy,1.340766,0,3082,133,2010,4.90E-11,218.056,65487764.61,97494552.1
5,Hornets’ Nest,Music Box Films,Foreign,Rock Hudson,1.541623,Phil Karlson,1.000136,0,154,148,2010,4.33E-08,218.056,780964.6316,6280137.16
5215,Marmaduke,Fox,Family Comedy,Owen Wilson,4.76919,Tom Dey,1.000001,1,3213,87,2010,7.78E-11,218.056,54573137.18,40710193.48
5154,Date Night,Fox,Comedy,Steve Carell,6.113921,Shawn Levy,2.447158,1,3374,88,2010,4.60E-11,218.056,60030450.89,119440798.8
5245,Solitary Man,Anchor Bay Films,Comedy / Drama,Michael Douglas,5.6262,"Brian Koppelman, David Levien",1.633463,1,4,90,2010,0.0001209537176,218.056,16371941.15,5276263.08
5264,When in Rome,Buena Vista,Romantic Comedy,Kristen Bell,8.598852,Mark Steven Johnson,2.090013,1,2456,91,2010,8.72E-11,218.056,4917421.66,39543565.93
5174,Furry Vengeance,Summit Entertainment,Family Comedy,Brendan Fraser,5.344368,Roger Kumble,1.040143,1,2997,92,2010,1.34E-10,218.056,38201196.02,21332862.65
5163,Easy A,Sony / Screen Gems,Romantic Comedy,Emma Stone,7.985021,Will Gluck,3.206862,1,2856,92,2010,6.50E-11,218.056,8731701.948,70665771.44
5248,The Spy Next Door,Lionsgate,Action Comedy,Jackie Chan,11.817137,Brian Levant,1.462928,1,2924,92,2010,8.79E-11,218.056,30560956.82,29411574.06
5153,Cyrus,Fox Searchlight,Comedy,John C. Reilly,5.063416,Jay and Mark Duplass,2.383105,1,4,92,2010,5.65E-05,218.056,7640239.205,9037412.56
5233,Rabbit Hole,Lionsgate,Drama,Nicole Kidman,13.046391,John Cameron Mitchell,1.00006,1,5,92,2010,0.0001541494825,218.056,5457313.718,2697160.18
5173,Frozen,Anchor Bay Films,Horror,Kevin Zegers,3.678792,Adam Green,1.4,1,106,94,2010,1.35E-07,218.056,2182925.487,297872.96
5172,From Paris with Love,Lionsgate,Action,John Travolta,8.811709,Pierre Morel,1.05679,1,2722,95,2010,1.33E-10,218.056,56756062.66,29133686.67
5162,Due Date,Warner Bros.,Comedy,Robert Downey,19.483125,Todd Phillips,1.678472,1,3355,95,2010,2.80E-11,218.056,70945078.33,121652242
5158,Despicable Me,Universal,Animation,Steve Carell,6.113921,"Pierre Coffin, Chris Renaud",2.963584,1,3476,95,2010,2.27E-11,218.056,75310929.3,304331921.9
5152,Crazy on the Outside,Freestyle Releasing,Comedy,Tim Allen,4.130264,Tim Allen,3.296179,1,75,96,2010,2.84E-07,218.056,13291.64581,106885.35
5204,Leap Year,Universal,Romantic Comedy,Amy Adams,7.213157,Anand Tucker,1.000113,1,2511,97,2010,1.22E-10,218.056,20737792.13,31361893.2
5054,Life During Wartime,IFC,Comedy / Drama,Ally Sheedy,1.754887,Todd Solondz,1.000011,1,1,98,2010,0.0003024110246,218.056,49115823.46,340550.87
5258,Unstoppable,Fox,Action Thriller,Denzel Washington,6.447827,Tony Scott,2.568209,1,3207,98,2010,4.94E-11,218.056,109146274.4,98691159.82
5141,Burlesque,Sony / Screen Gems,Musical,Cher,3.273765,Steve Antin,1.462865,1,3037,100,2010,9.10E-11,218.056,60030450.89,47723192.55
5188,I Love You Phillip Morris,Roadside Attractions,Comedy,Jim Carrey,10.812081,John Requa and Glenn Ficarra,1.103474,1,6,100,2010,2.68E-05,218.056,14189015.67,2465325.39
5186,Hot Tub Time Machine,MGM,Comedy,John Cusack,3.258919,Steve Pink,2.245965,1,2754,100,2010,9.29E-11,218.056,39292658.77,60847942.76
5176,Get Low,Sony Classics,Comedy,Robert Duvall,5.48947,Aaron Schneider,1.826784,1,4,100,2010,0.0002950378133,218.056,7640239.205,11104088.93
5192,It s Kind of a Funny Story,Focus Features,Drama,Keir Gilchrist,2.597958,Ryan Fleck and Anna Boden,1.066797,1,742,101,2010,2.12E-09,218.056,8731701.948,7699989.88
5181,Grown Ups,Sony / Columbia,Comedy,Adam Sandler,5.885654,Dennis Dugan,1.573618,1,3534,102,2010,2.79E-11,218.056,87317019.48,196021435.1
5268,The Wolfman,Universal,Horror,Benicio del Toro,5.612746,Joe Johnston,2.630382,1,3222,102,2010,1.94E-11,218.056,163719411.5,74995412.8
5253,Tooth Fairy,Fox,Fantasy Comedy,Dwayne Johnson,17.873212,Michael Lembeck,2.010584,1,3344,102,2010,9.14E-11,218.056,52390211.69,72626929.76
5254,The Tourist,Sony / Columbia,Romantic Thriller,Johnny Depp,18.329429,Florian Henckel von Donnersmarck,1.00008,1,2756,103,2010,9.04E-11,218.056,109146274.4,81833699.97
5166,The Expendables,Lionsgate,Action,Sylvester Stallone,9.547439,Sylvester Stallone,12.876459,1,3270,103,2010,2.60E-11,218.056,87317019.48,124712914
5255,Toy Story 3,Buena Vista,Animation,Tom Hanks,10.408161,Lee Unkrich,5.709786,1,4028,103,2010,8.47E-12,218.056,218292548.7,502155904.8
5247,Splice,Warner Bros.,Sci-Fi Horror,Adrien Brody,6.011391,Vincenzo Natali,1.007175,1,2450,104,2010,1.27E-10,218.056,32743882.31,20582305.7
5205,Legendary,Samuel Goldwyn,Sports Drama,Patricia Clarkson,3.159008,Mel Damski,1.373479,1,177,107,2010,7.02E-08,218.056,30152.87853,242475.53
5156,Dear John,Sony / Screen Gems,Romance,Channing Tatum,7.287952,Lasse Hallström,3.665819,1,2969,108,2010,2.90E-11,218.056,27286568.59,96817958.82
5262,Welcome to the Rileys,Samuel Goldwyn,Drama,James Gandolfini,2.890617,Jake Scott,1.000542,1,10,110,2010,8.95E-06,218.056,23909.23911,192266.58
5160,Dinner for Schmucks,Paramount (DreamWorks),Comedy,Steve Carell,6.113921,Jay Roach,2.248602,1,2911,110,2010,4.53E-11,218.056,75310929.3,88361867.77
5246,The Sorcerer s Apprentice,Buena Vista,Fantasy,Nicolas Cage,8.904639,Jon Turteltaub,1.725204,1,3504,111,2010,5.81E-11,218.056,163719411.5,76412699.11
5150,Country Strong,Sony / Screen Gems,Music Drama,Gwyneth Paltrow,6.544052,Shana Feste,1.000061,1,2,112,2010,2.05E-14,218.056,16371941.15,24464894.41
5212,Love Ranch,eOne Entertainment,Drama,Helen Mirren,5.171534,Taylor Hackford,2.573579,1,11,117,2010,6.41E-06,218.056,27286568.59,166840.85
5228,The Perfect Game,IndustryWorks,Sports Drama,Clifton Collins,4.498537,William Dear,2.664967,1,417,118,2010,9.50E-09,218.056,156046.8971,1254855.91
5170,For Colored Girls,Lionsgate,Drama,Janet Jackson,1.381999,Tyler Perry,5.864923,1,2127,120,2010,4.67E-11,218.056,22920717.61,45652934.58
5244,The Social Network,Sony / Columbia,Comedy / Drama,Jesse Eisenberg,6.197444,David Fincher,5.057702,1,2771,120,2010,6.95E-11,218.056,43658509.74,117324859.7
5222,The Next Three Days,Lionsgate,Action Thriller,Russell Crowe,6.85023,Paul Haggis,2.891539,1,2564,122,2010,1.93E-10,218.056,32743882.31,25589867.71
5184,Hereafter,Warner Bros.,Drama,Matt Damon,8.493916,Clint Eastwood,9.257473,1,6,129,2010,2.36E-16,218.056,54573137.18,39623798.61
5242,Shutter Island,Paramount,Period Drama,Leonardo DiCaprio,8.982945,Martin Scorsese,4.977208,1,2991,138,2010,2.54E-11,218.056,87317019.48,154895650.1
5241,Sex and the City 2,Warner Bros. (New Line),Romantic Comedy,Sarah Jessica Parker,3.874349,Michael Patrick King,1.186936,1,3445,147,2010,2.88E-11,218.056,109146274.4,115370707.3
5321,The Girl with the Dragon Tattoo,Music Box Films,Thriller,Daniel Craig,9.412896,David Fincher,5.057702,1,34,152,2010,2.64E-06,218.056,14189015.67,12215155.7
5368,Paranormal Activity 3,Paramount,Horror,Katie Featherston,1.464494,Henry Joost and Ariel Schulman,1.096611,-1,3321,81,2011,1.13E-11,224.939,5290323.154,122708320.3
5273,30 Minutes or Less,Sony / Columbia,Action Comedy,Jesse Eisenberg,6.197444,Ruben Fleischer,1.24381,-1,2888,83,2011,7.22E-11,224.939,29625809.66,43707362.45
5322,Gnomeo and Juliet,Buena Vista,Animation,James McAvoy,7.342836,Kelly Asbury,1.74116,-1,2994,84,2011,5.19E-11,224.939,95225816.78,117917961.6
5295,Cedar Rapids,Fox Searchlight,Comedy,Ed Helms,3.080311,Miguel Arteta,1.00335,-1,15,86,2011,4.98E-06,224.939,1006414.482,8093088.115
5281,Apollo 18,Weinstein / Dimension,Sci-Fi Thriller,Lloyd Owen,1.001219,Gonzalo Lopez-Gallego,1.490862,-1,3328,86,2011,7.01E-11,224.939,5290323.154,20863731.15
5355,Mars Needs Moms,Buena Vista,Animation,Seth Green (Seth Dusky (voice)),4.44218,Simon Wells,2.057669,-1,3117,88,2011,1.44E-10,224.939,158709694.6,25234062.33
5348,Like Crazy,Paramount Vantage,Romance,Anton Yelchin,3.720111,Drake Doremus,1.742601,-1,1740,89,2011,1.29E-07,224.939,498049.8555,4005070.694
5274,35 and Ticking,Image Entertainment,Romantic Comedy,Tamala Jones,1.668514,Russ Parr,1.000035,-1,6,90,2011,2.13E-05,224.939,16691.74382,134226.9608
5320,The Future,Roadside Attractions,Drama,Hamish Linklater,1.240983,Miranda July,1.000004,-1,1,91,2011,0.0007722013185,224.939,1058064.631,670771.4991
5287,The Beaver,Summit Entertainment,Comedy / Drama,Mel Gibson,10.822433,Jodie Foster,9.724599,-1,22,91,2011,3.81E-06,224.939,22219357.25,1145136.661
5280,Another Earth,Fox Searchlight,Drama,William Mapother,1.8494,Mike Cahill,1.021088,1,4,92,2011,5.47E-05,224.939,24335486.51,1558428.873
5419,Young Adult,Paramount,Comedy / Drama,Charlize Theron,13.510662,Jason Reitman,2.805332,-1,8,94,2011,2.41E-16,224.939,12696775.57,19240492.48
5330,Happythankyoumoreplease,Anchor Bay Films,Romantic Comedy,Josh Radnor,1.769083,Josh Radnor,2.466814,-1,2,94,2011,8.79E-05,224.939,31699.8721,254914.9208
5395,The Son of No One,Anchor Bay Films,Crime Thriller,Channing Tatum,7.287952,Dito Montiel,1.55276,-1,10,95,2011,9.45E-06,224.939,4500.250871,36188.93049
5315,Final Destination 5,Warner Bros. (New Line),Horror,Nicholas D Agosto,2.905017,Steven Quale,1.128419,-1,3155,95,2011,4.15E-11,224.939,42322585.23,50234721.39
5286,Beastly,CBS Films,Fantasy,Vanessa Hudgens,2.270869,Daniel Barnz,1.000021,-1,1952,95,2011,1.47E-10,224.939,17987098.72,32869139.9
5289,A Better Life,Summit Entertainment,Drama,Demián Bichir,3.465547,Chris Weitz,2.508437,-1,4,97,2011,0.0001140950258,224.939,10580646.31,2075144.992
5283,Arthur Christmas,Sony / Columbia,Animation,James McAvoy,7.342836,Sarah Smith,1.000801,-1,3376,97,2011,9.45E-11,224.939,6815294.668,54805314.9
5381,Red State,SModcast Pictures,Horror Thriller,Michael Angarano,4.346578,Kevin Smith,3.35097,-1,1,97,2011,2.65E-05,224.939,162039.1126,1303039.769
5388,Season of the Witch,Relativity,Period Action,Nicolas Cage,8.904639,Dominic Sena,1.000403,-1,2816,98,2011,7.83E-11,224.939,42322585.23,29285229.09
5327,Hall Pass,Warner Bros. (New Line),Comedy,Owen Wilson,4.76919,Farrelly Brothers,1.690097,-1,2950,98,2011,8.34E-11,224.939,38090326.71,53151883.01
5346,Larry Crowne,Universal,Romantic Comedy,Tom Hanks,10.408161,Tom Hanks,10.269223,-1,2973,99,2011,6.98E-11,224.939,31741938.93,42002095.93
5331,The Heart Specialist,Freestyle Releasing,Romantic Comedy,Wood Harris,1.831567,Dennis Cooper,1.000336,-1,422,99,2011,1.17E-08,224.939,161797.5443,1301099.391
5344,Killer Elite,Open Road Films,Action Thriller,Jason Statham,13.257227,Gary McKendry,1.00153,-1,2986,100,2011,9.62E-11,224.939,74064524.16,29636429.21
5391,The Sitter,Fox,Comedy,Jonah Hill,4.765306,David Gordon Green,1.691244,-1,2750,100,2011,1.14E-10,224.939,26451615.77,35907399.96
5308,Don t Be Afraid of the Dark,FilmDistrict,Horror,Katie Holmes,3.507865,Troy Nixey,1.00324,-1,2760,100,2011,1.20E-10,224.939,26451615.77,28364527.49
55,Don t Be Afraid of the Dark,FilmDistrict,Horror,Kim Darby,2.109353,John Newland,1.000001,-1,2760,100,2011,1.20E-10,224.939,26451615.77,28364527.49
5369,Paul,Universal,Sci-Fi Comedy,Simon Pegg,6.493685,Greg Mottola,1.000094,-1,2802,100,2011,7.85E-11,224.939,42322585.23,44130849.61
