Id,title,distributor,Genre,leadActor,Actor popularity,director,Director popularity,Sentiment,rev_totalGross,rev_opening,num_theaters,runtime,rev_postOpening,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,CPI,prod_budget_ADJ,CULT_INDEX
4937,Step Brothers,Sony / Columbia,Comedy,Will Ferrell,7.885053,Adam McKay,2.981512,0,121411583.7,30940732,3094,1 hrs. 35 min.,109329564.4,95,2008,37390349.37,146719913.8,215.303,71852226.86,3.39E-11
4870,Jumper,Fox,Fantasy,Hayden Christensen,4.004906,Doug Liman,3.033786,1,96884064.54,27354808,3428,1 hrs. 30 min.,84022679.03,90,2008,33056936.99,117079616,215.303,93960604.36,3.13E-11
4856,The Happening,Fox,Thriller,Mark Wahlberg,13.065659,M. Night Shyamalan,4.017411,0,77953377.31,30517109,2986,1 hrs. 31 min.,57324391.85,91,2008,36878421.86,94202813.71,215.303,53060105.99,2.32E-11
4851,Get Smart,Warner Bros.,Action Comedy,Steve Carell,7.61384,Peter Segal,2.47644,1,157484338.7,38683480,3911,1 hrs. 50 min.,143564981.3,110,2008,46747078.65,190312060,215.303,88433509.98,2.23E-11
4796,"10,000 BC",Warner Bros.,Period Adventure,Steven Strait,2.450324,Roland Emmerich,1.688873,-1,114542034.4,35867488,3410,1 hrs. 49 min.,95074311.06,109,2008,43344091.13,138418402.2,215.303,116068981.9,2.16E-11
4965,You Don t Mess with the Zohan,Sony / Columbia,Comedy,Adam Sandler,9.465061,Dennis Dugan,1.573618,-1,120867834,38531374,3462,1 hrs. 53 min.,99499553.08,113,2008,46563266.05,146062819.1,215.303,99487698.73,1.95E-11
4861,Horton Hears a Who!,Fox,Animation,Jim Carrey,8.483832,"Jimmy Hayward, Steve Martino",1.08509,1,186741209.4,45012998,3954,1 hrs. 28 min.,171271556.9,88,2008,54395989.13,225667546,215.303,93960604.36,1.93E-11
1218,Wanted: Dead or Alive,Universal,Action / Adventure,Rutger Hauer,6.728969,Gary Sherman,1.051304,0,162546953.2,50927085,3175,1 hrs. 48 min.,134887108.3,108,2008,61542871.73,196429980,215.303,82906415.61,1.63E-11
4958,Wanted,Universal,Action / Adventure,James McAvoy,10.867078,Timur Bekmambetov,1.619235,-1,162546953.2,50927085,3175,1 hrs. 48 min.,134887108.3,108,2008,61542871.73,196429980,215.303,82906415.61,1.63E-11
4855,Hancock,Sony / Columbia,Fantasy Drama,Will Smith,11.64555,Peter Berg,2.221866,1,275461835.3,62603879,3965,1 hrs. 32 min.,257228347.2,92,2008,75653701.66,332882048.9,215.303,165812831.2,1.47E-11
4817,Cloverfield,Paramount,Action Horror,Michael Stahl-David,1.004712,Matt Reeves,2.103968,1,96734585.23,40058229,3411,1 hrs. 24 min.,68490582.6,84,2008,48408395.05,116898977.6,215.303,27635471.87,1.46E-11
4872,Kung Fu Panda,Paramount (DreamWorks),Animation,Jack Black,5.370135,"Mark Osborne, John Wayne Stevenson",1.326022,-1,260342083.2,60239130,4114,1 hrs. 31 min.,241814554.7,91,2008,72796019.07,314610573.8,215.303,143704453.7,1.44E-11
4926,Sex and the City,Warner Bros. (New Line),Romantic Comedy,Sarah Jessica Parker,4.685262,Michael Patrick King,1.186936,0,184466686.4,57038404,3285,2 hrs. 15 min.,153990797.6,135,2008,68928099.48,222918897.1,215.303,71852226.86,1.43E-11
4860,High School Musical 3: Senior Year,Buena Vista,Musical,Zac Efron,9.006373,Kenny Ortega,1.052158,0,109436590,42030184,3623,1 hrs. 40 min.,81457318.85,100,2008,50791405.45,132248724.3,215.303,12159607.62,1.41E-11
4866,The Incredible Hulk,Universal,Action / Adventure,Edward Norton,8.130147,Louis Leterrier,2.775623,0,162907508.9,55414050,3505,1 hrs. 54 min.,129900546.2,114,2008,66965147.75,196865693.9,215.303,165812831.2,1.25E-11
4868,Iron Man,Paramount,Action / Adventure,Robert Downey,15.399177,Jon Favreau,4.263991,-1,384785327.7,98618668,4105,2 hrs. 6 min.,345818301.4,126,2008,119175798.8,464994100.2,215.303,154758642.5,7.98E-12
4821,The Dark Knight,Warner Bros.,Action / Adventure,Christian Bale,17.952123,Christopher Nolan,7.658841,1,644521573.5,158411483,4366,2 hrs. 30 min.,587440081.2,150,2008,191432468.2,778872549.3,215.303,204502491.8,4.87E-12
4853,Gran Torino,Warner Bros.,Action Drama,Clint Eastwood,7.358617,Clint Eastwood,9.257473,1,178965872,12200892009,6,1 hrs. 56 min.,-14527905106,116,2008,14744176541,216271434,215.303,36478822.87,1.66E-13
4916,Redbelt,Sony Classics,Action Drama,Chiwetel Ejiofor,4.23978,David Mamet,1.763245,1,2834954.054,2200892008,6,1 hrs. 39 min.,-2656243595,99,2008,2659669497,3425902.222,215.303,7737932.124,8.07E-14
4871,Kit Kittredge: An American Girl,Picturehouse,Family,Abigail Breslin,3.839686,Patricia Rozema,1.602733,-1,21338789.91,20200822008,5,1 hrs. 41 min.,-24385910706,101,2008,24411697582,25786875.69,215.303,11054188.75,8.65E-15
4801,Appaloosa,Warner Bros. (New Line),Western,Ed Harris,5.9448,Ed Harris,9.057137,0,24424473.31,19200832008,14,1 hrs. 48 min.,-23173743190,108,2008,23203258962,29515771.98,215.303,22108377.5,3.92E-15
4847,Frost/Nixon,Universal,Historical Drama,Frank Langella,1.911395,Ron Howard,5.976891,-1,22503806.48,52008232009,3,2 hrs. 2 min.,-62822189856,122,2008,62849384597,27194740.78,215.303,27635471.87,2.29E-15
4915,The Reader,Weinstein Company,Period Drama,Kate Winslet,12.611047,Stephen Daldry,1.245498,0,41322255.22,1.02E+11,8,2 hrs. 2 min.,-1.23E+11,122,2008,1.23E+11,49935908.42,215.303,35373403.99,4.11E-16
90,The Wrestler,Fox Searchlight,Sports Drama,Ed Asner,3.729009,James A. Westman,1.000141,-1,31707623.23,1.72E+11,4,1 hrs. 45 min.,-2.08E+11,105,2008,2.08E+11,38317099.62,215.303,6632513.249,2.22E-16
4963,The Wrestler,Fox Searchlight,Sports Drama,Mickey Rourke,5.312177,Darren Arronofsky,3.389971,-1,31707623.23,1.72E+11,4,1 hrs. 45 min.,-2.08E+11,105,2008,2.08E+11,38317099.62,215.303,6632513.249,2.22E-16
4831,Doubt,Miramax,Drama,Meryl Streep,6.652311,John Patrick Shanley,1.000711,1,40418410.23,1.22E+11,15,1 hrs. 44 min.,-1.47E+11,104,2008,1.47E+11,48843656.3,215.303,22108377.5,1.50E-16
4826,Defiance,Paramount Vantage,War,Daniel Craig,9.042988,Edward Zwick,4.77687,0,34615844.44,3.12E+11,2,2 hrs. 17 min.,-3.77E+11,137,2008,3.77E+11,41831541.59,215.303,35373403.99,1.47E-16
309,Defiance,Paramount Vantage,War,Art Carney,1.698901,John Flynn,1.000083,-1,34615844.44,3.12E+11,2,2 hrs. 17 min.,-3.77E+11,137,2008,3.77E+11,41831541.59,215.303,35373403.99,1.47E-16
4919,Revolutionary Road,Paramount Vantage,Drama,Leonardo DiCaprio,10.768755,Sam Mendes,2.305273,1,27687394.14,2.62E+11,3,1 hrs. 59 min.,-3.17E+11,119,2008,3.17E+11,33458850.95,215.303,38689660.62,1.11E-16
4874,Last Chance Harvey,Overture Films,Romance,Dustin Hoffman,12.464391,Joel Hopkins,1.000352,1,17992673.29,2.52E+11,6,1 hrs. 39 min.,-3.05E+11,99,2008,3.05E+11,21743258.71,215.303,2419217.423,3.91E-17
4889,Milk,Focus Features,Drama,Sean Penn,4.334612,Gus Van Sant,2.540391,1,38478640.2,2.62E+11,36,2 hrs. 8 min.,-3.17E+11,128,2008,3.17E+11,46499539.85,215.303,22108377.5,1.29E-17
4950,U2 3D,National Geographic Entertainment,IMAX,Bono,2.041403,"Catherine Owens, Mark Pellington",1.028874,1,12523586.73,2.32E+11,61,1 hrs. 20 min.,-2.80E+11,80,2008,2.80E+11,15134137.2,215.303,1619932.534,3.16E-18
4854,Hamlet 2,Focus Features,Comedy,Steve Coogan,4.009668,Andrew Fleming,1.298973,-1,5904751.166,2.22E+11,103,1 hrs. 32 min.,-2.68E+11,92,2008,2.68E+11,7135600.705,215.303,9948769.873,9.62E-19
5124,World s Greatest Dad,Magnolia,Comedy,Robin Williams,7.797698,Bobcat Goldthwait,4.206576,0,253744.92,4675,1,1 hrs. 39 min.,284935.9885,99,2009,5348.2,290284.1885,214.537,36098.24281,0.01014864594
4488,Loren Cass,Kino,Drama,Kayla Tabish,1.000292,Chris Fuller,1,1,9295,2135,1,1 hrs. 23 min.,8191.04,83,2009,2442.44,10633.48,214.537,1322.322567,0.001782492088
5025,Gigantic,First Independent Pictures,Comedy,Paul Dano,3.446689,Matt Aselton,1.000005,-1,117493.376,10294,1,1 hrs. 39 min.,122636.0861,99,2009,11776.336,134412.4221,214.537,16714.82609,0.0009692125533
5119,We Live in Public,Abramorama,Documentary,The career of Josh Harris,6.729167,Ondi Timoner,1.000008,1,47717.384,7325,1,1 hrs. 30 min.,46208.8873,90,2009,8379.8,54588.6873,214.537,6788.360393,0.0007773835455
2907,Pressurecooker,BEV Pictures,Documentary,,4.009668,"Jennifer Grausman, Mark Becker",1.0234,0,51254.632,8151,1,1 hrs. 39 min.,49310.55501,99,2009,9324.744,58635.29901,214.537,7291.575318,0.0006743499179
5131,Adventures of Power,Variance Films,Comedy,Ari Gold,1.000437,Ari Gold,1.000019,1,19927.336,4254,2,1 hrs. 29 min.,17930.29638,89,2009,4866.576,22796.87238,214.537,2834.897183,0.0004812804852
5023,Gentlemen Broncos,Fox Searchlight,Comedy,Michael Angarano,2.958887,Jared Hess,1.000401,0,130052.208,11502,2,1 hrs. 29 min.,135621.438,89,2009,13158.288,148779.726,214.537,11093657.5,0.0004296501654
5020,"Food, Inc.",Magnolia,Documentary,Agricultural food production in United States,3.000437,Robert Kenner,1.003445,1,5053819.056,60513,3,1 hrs. 34 min.,5712342.128,94,2009,69226.872,5781569,214.537,718966.1029,0.0004021379329
5095,Shrink,Roadside Attractions,Drama,Kevin Spacey,10.718227,Jonas Pete,1.000122,1,216926.424,16443,2,1 hrs. 50 min.,229353.0371,110,2009,18810.792,248163.8291,214.537,30860.35909,0.000350666536
5109,Tetro,American Zoetrope,Drama,Vincent Gallo,1.921034,Francis Ford Coppola,2.874784,1,593189.168,30504,2,2 hrs. 7 min.,643711.8322,127,2009,34896.576,678608.4082,214.537,84388.21675,0.000278627262
5032,Humpday,Magnolia,Comedy,Mark Duplass,2.609521,Lynn Shelton,1.000136,0,466039.288,28737,2,1 hrs. 33 min.,500273.8175,93,2009,32875.128,533148.9455,214.537,66299.62842,0.0002466514393
5036,The Hurt Locker,Summit Entertainment,War,Jeremy Renner,8.237896,Kathryn Bigelow,2.539335,1,19468375.78,145352,4,2 hrs. 10 min.,22105539.21,130,2009,166282.688,22271821.9,214.537,16640486.26,0.0002013732044
4990,Big Fan,First Independent Pictures,Comedy / Drama,Patton Oswalt,4.29962,Robert D. Siegel,1.009374,1,268313.76,24266,2,1 hrs. 26 min.,279190.6374,86,2009,27760.304,306950.9414,214.537,38170.81349,0.0001991546902
5070,My One and Only,Freestyle Releasing,Period Comedy,Renée Zellweger,5.79436,Richard Loncraine,1.004493,-1,2836591.472,58692,4,1 hrs. 25 min.,3177916.996,85,2009,67143.648,3245060.644,214.537,403538.9791,0.0001799504593
1700,12:01 PM,Sony Classics,Foreign,Kurtwood Smith,1.516645,Jonathan Heap,1.000041,1,143137.28,12042,5,2 hrs. 39 min.,149973.0003,159,2009,13776.048,163749.0483,214.537,20362.97608,0.00017256769
5034,I Hate Valentine s Day,IFC,Romantic Comedy,Nia Vardalos,2.382536,Nia Vardalos,1.454286,1,12588.576,5009,3,1 hrs. 29 min.,8671.034944,89,2009,5730.296,14401.33094,214.537,1790.870047,0.0001461932307
4985,Away We Go,Focus Features,Comedy,John Krasinski,2.150198,Sam Mendes,2.305273,-1,10813026.22,130411,4,1 hrs. 38 min.,12220911.82,98,2009,149190.184,12370102,214.537,18859217.76,0.0001389417582
5058,Lymelife,Screen Media,Drama,Alec Baldwin,6.001289,Derick Martini,1.000001,-1,481975.208,27758,4,1 hrs. 33 min.,519624.486,93,2009,31755.152,551379.638,214.537,68566.70457,0.0001366980567
4972,Adam,Fox Searchlight,Comedy / Drama,Hugh Dancy,7.340779,Max Mayer,1.4,0,2605341.024,68377,4,1 hrs. 35 min.,2902286.843,95,2009,78223.288,2980510.131,214.537,370640.8284,0.0001217750951
4994,The Brothers Bloom,Summit Entertainment,Crime Comedy,Adrien Brody,7.41886,Rian Johnson,3.664072,1,4040328.864,90400,4,1 hrs. 49 min.,4518718.62,109,2009,103417.6,4622136.22,214.537,574784.9771,0.0001080423046
5061,Me and Orson Welles,Freestyle Releasing,Drama,Ben Chaplin,1.874973,Richard Linklater,2.806094,1,1361363.432,63638,4,1 hrs. 47 min.,1484597.894,107,2009,72801.872,1557399.766,214.537,27734143.76,7.35E-05
5012,Every Little Step,Sony Classics,Documentary,The casting of the 2006 Broadway revival of A Chorus Line,1.921034,"James D. Stern, Adam Del Deo",1.004896,0,1973561.304,68504,8,1 hrs. 36 min.,2179385.556,96,2009,78368.576,2257754.132,214.537,280762.6117,4.60E-05
5055,The Limits of Control,Focus Features,Crime Drama,Isaach de Bankolé,2.82175,Jim Jarmusch,3.514411,1,488131.072,55820,3,1 hrs. 56 min.,494563.8664,116,2009,63858.08,558421.9464,214.537,69442.41979,4.56E-05
5079,Not Forgotten,Anchor Bay Films,Thriller,Simon Baker,4.911348,Dror Soref,1.000002,0,61483.136,18468,4,1 hrs. 40 min.,49209.31558,100,2009,21127.392,70336.70758,214.537,8746.691238,3.94E-05
5000,Cold Souls,Samuel Goldwyn,Comedy / Drama,Paul Giamatti,3.301691,Sophie Barthes,1.002148,-1,1035559.096,63302,7,1 hrs. 41 min.,1112262.118,101,2009,72417.488,1184679.606,214.537,147320.5915,3.23E-05
5047,It Might Get Loud,Sony Classics,Documentary,The careers and styles of Jimmy Page,5.301691,Davis Guggenheim,1.732003,1,1842026.472,92679,7,1 hrs. 37 min.,2001253.508,97,2009,106024.776,2107278.284,214.537,262050.1838,2.68E-05
4981,The Answer Man,Magnolia,Comedy,Jeff Daniels,6.302787,John Hindman,1.034152,1,30517.344,12998,6,1 hrs. 35 min.,20042.12954,95,2009,14869.712,34911.84154,214.537,4341.44305,2.63E-05
4989,Beyond a Reasonable Doubt,Anchor Bay Films,Thriller,Michael Douglas,6.937748,Peter Hyams,2.238416,0,37657.048,17177,5,1 hrs. 45 min.,23429.17491,105,2009,19650.488,43079.66291,214.537,5357.146814,2.23E-05
4995,Brothers at War,Samuel Goldwyn,Documentary,Soldiers in the Iraq War,4.301691,Jake Rademacher,1.000972,-1,175201.312,33142,7,1 hrs. 52 min.,162515.8529,112,2009,37914.448,200430.3009,214.537,24924.44532,1.99E-05
5049,Janky Promoters,Third Rail Releasing,Comedy,Ice Cube,6.650377,Marcus Raboy,1.00319,-1,10374.936,5702,22,0,5345.838784,,2009,6523.088,11868.92678,214.537,11093657.5,1.27E-05
5107,Tennessee,Vivendi Entertainment,Drama,Ethan Peck,1.077983,Aaron Woodley,1.007408,1,18418.4,9438,15,1 hrs. 39 min.,10273.5776,99,2009,10797.072,21070.6496,214.537,2620.227457,1.20E-05
5112,Tyson,Sony Classics,Documentary,The life and career of Mike Tyson,6.442002,James Toback,1.774208,1,1015778.192,85046,11,1 hrs. 30 min.,1064757.628,90,2009,97292.624,1162050.252,214.537,144506.4982,1.12E-05
5006,Crossing Over,Weinstein Company,Drama,Harrison Ford,12.525972,Wayne Kramer,1.184288,-1,521268.176,77370,9,1 hrs. 53 min.,507819.5133,113,2009,88511.28,596330.7933,214.537,88749260.03,8.46E-06
5120,Whatever Works,Sony Classics,Comedy,Larry David,2.842262,Woody Allen,6.216602,1,6070871.664,266162,9,1 hrs. 32 min.,6640587.856,92,2009,304489.328,6945077.184,214.537,863653.773,8.32E-06
5097,The Slammin  Salmon,Anchor Bay Films,Comedy,Michael Clarke Duncan,4.696374,Kevin Heffernan,1.154185,0,47575.528,26167,11,1 hrs. 30 min.,24491.35603,90,2009,29935.048,54426.40403,214.537,6768.159533,5.52E-06
5127,The Young Victoria,Apparition,Historical Drama,Emily Blunt,11.353788,Jean-Marc Vallée,1.956759,0,12585455.17,260591,44,1 hrs. 44 min.,14099644.61,104,2009,298116.104,14397760.71,214.537,38827801.27,3.68E-06
5089,The Private Lives of Pippa Lee,Screen Media,Comedy / Drama,Robin Wright Penn,8.923415,Rebecca Miller,1.821339,0,385935.264,89950,12,1 hrs. 38 min.,338607.142,98,2009,102902.8,441509.942,214.537,54903.80809,3.47E-06
5063,The Merry Gentleman,Samuel Goldwyn,Drama,Michael Keaton,5.925634,Michael Keaton,5.60857,1,398085.688,74981,24,1 hrs. 50 min.,369631.7631,110,2009,85778.264,455410.0271,214.537,56632.36714,2.58E-06
5056,Love N  Dancing,Screen Media,Drama,Amy Smart,6.440245,Robert Iscove,1.163306,-1,54696.928,26632,35,1 hrs. 35 min.,32106.27763,95,2009,30467.008,62573.28563,214.537,7781.263306,1.93E-06
4975,Alien Trespass,Roadside Attractions,Sci-Fi Comedy,Eric McCormack,2.703207,R. W. Goodwin,1.000003,-1,119577.744,43437,40,1 hrs. 28 min.,87105.01114,88,2009,49691.928,136796.9391,214.537,17011.31691,1.38E-06
5027,The Great Buck Howard,Magnolia,Comedy / Drama,John Malkovich,8.894828,Sean McGinly,1.00001,1,858671.528,115004,55,1 hrs. 27 min.,850755.652,87,2009,131564.576,982320.228,214.537,122156.1653,1.03E-06
5026,The Girlfriend Experience,Magnolia,Comedy,Sasha Grey,4.696374,Steven Soderbergh,3.673298,0,796040.96,162965,30,1 hrs. 17 min.,724238.8982,77,2009,186431.96,910670.8582,214.537,113246.1671,8.73E-07
5067,Motherhood,Freestyle Releasing,Comedy / Drama,Uma Thurman,13.566392,Katherine Dieckmann,1.007577,1,106835.872,50081,48,1 hrs. 30 min.,64927.57357,90,2009,57292.664,122220.2376,214.537,15198.62622,7.76E-07
5084,Paper Heart,Overture Films,Comedy,Charlyne Yi,1.000029,Nicholas Jasenovec,1.000037,-1,1457526.928,219494,38,1 hrs. 29 min.,1416309.67,89,2009,251101.136,1667410.806,214.537,27734143.76,6.96E-07
4996,Carriers,Paramount Vantage,Horror,Lou Taylor Pucci,2.417936,"Alex Pastor, David Pastor",1.343249,-1,119378.688,76857,100,1 hrs. 24 min.,48644.81107,84,2009,87924.408,136569.2191,214.537,16982.96308,1.77E-07
5100,Spread,Anchor Bay Films,Comedy,Ashton Kutcher,4.777561,David Mackenzie,1.036,-1,286706.992,122948,103,1 hrs. 37 min.,187340.2868,97,2009,140652.512,327992.7988,214.537,40787.36507,1.61E-07
4980,American Violet,Samuel Goldwyn,Drama,Nicole Beharie,1.680226,Tim Disney,1.012447,1,634272.496,243162,61,1 hrs. 43 min.,447430.4074,103,2009,278177.328,725607.7354,214.537,90232.58381,1.54E-07
5073,"New York, I Love You",Vivendi Entertainment,Romance,Bradley Cooper,9.950891,"Fatih Akin, Yvan Attal, Randall Balsmeyer, Allen Hughes, Shunji Iwai, Jiang Wen, Shekhar Kapur, Joshua Marston, Mira Nair, Natalie Portman, Brett Ratner",3.277938,1,1816689.16,380605,118,1 hrs. 43 min.,1642880.279,103,2009,435412.12,2078292.399,214.537,258445.3404,9.29E-08
5035,I Hope They Serve Beer in Hell,Freestyle Releasing,Comedy,Matt Czuchry,2.054666,Bob Gosse,1.000055,0,1635118.056,366909,120,1 hrs. 45 min.,1450831.16,105,2009,419743.896,1870575.056,214.537,232614.6952,8.85E-08
5060,Management,Samuel Goldwyn,Romantic Comedy,Steve Zahn,4.059244,Stephen Belber,1.011964,0,1069248.752,375916,212,1 hrs. 33 min.,793172.6683,93,2009,430047.904,1223220.572,214.537,152113.0134,3.12E-08
4997,Chandni Chowk to China,Warner Bros.,Foreign / Action,Akshay Kumar,4.652224,Nikhil Advani,1.036,0,1054468.272,629921,130,2 hrs. 34 min.,485682.0792,154,2009,720629.624,1206311.703,214.537,150010.0419,1.79E-08
5043,The Informers,Senator Distribution,Drama,Billy Bob Thornton,4.465728,Gregor Jordan,2.220894,-1,343200,300000,482,1 hrs. 38 min.,49420.8,98,2009,343200,392620.8,214.537,48823.98137,6.92E-09
5011,Echelon Conspiracy,After Dark Films,Thriller,Shane West,4.378244,Greg Marcks,1.011558,1,761914.296,500154,400,1 hrs. 46 min.,299453.7786,106,2009,572176.176,871629.9546,214.537,108390.8807,6.66E-09
5125,X Games 3D: The Movie,Buena Vista,Documentary,Bob Burnquist,1.12,Steve Lawrence,1.082978,-1,1591800.496,837216,1399,1 hrs. 32 min.,863244.6634,92,2009,957775.104,1821019.767,214.537,226451.7516,1.42E-09
4988,Battle for Terra,Lionsgate,Animation,Evan Rachel Wood,4.704679,Aristomenis Tsirbas,1.148001,-1,1884262.952,1082064,1159,1 hrs. 25 min.,917715.6011,85,2009,1237881.216,2155596.817,214.537,268057.7699,1.21E-09
4979,Amelia,Fox Searchlight,Historical Drama,Hilary Swank,9.493523,Mira Nair,1.670326,0,16296754.76,3904047,820,2 hrs. 0 min.,14177257.68,120,2009,4466229.768,18643487.45,214.537,44374630.02,1.14E-09
5068,My Life in Ruins,Fox Searchlight,Comedy,Nia Vardalos,2.382536,Donald Petrie,1.194806,-1,9912995.664,3223161,1164,1 hrs. 38 min.,7653170.856,98,2009,3687296.184,11340467.04,214.537,13867071.88,7.17E-10
5074,Next Day Air,Summit Entertainment,Action Comedy,Donald Faison,2.1451,Benny Boom,1.4,0,11470941.77,4111043,1138,1 hrs. 24 min.,8419724.191,84,2009,4703033.192,13122757.38,214.537,1631874.179,5.21E-10
5078,Not Easily Broken,Sony / Screen Gems,Drama,Morris Chestnut,5.144028,Bill Duke,3.094576,0,12095216.85,5314278,724,1 hrs. 39 min.,7757394.042,99,2009,6079534.032,13836928.07,214.537,5546828.752,5.17E-10
4987,Bandslam,Summit Entertainment,Comedy,Aly Michalka,1.942476,Todd Graff,1.03991,1,5961370.272,2231273,2121,1 hrs. 51 min.,4267231.279,111,2009,2552576.312,6819807.591,214.537,848073.7898,4.93E-10
5087,Post Grad,Fox,Comedy,Alexis Bledel,3.812879,Vicky Jenson,1.054496,-1,7298741.736,2651996,1959,1 hrs. 29 min.,5315877.122,89,2009,3033883.424,8349760.546,214.537,26624778.01,4.63E-10
5065,Miss March,Fox Searchlight,Comedy,Zach Cregger,1.082978,"Zach Cregger, Trevor Moore",1.000993,0,5197558.08,2409156,1742,1 hrs. 30 min.,3189931.98,90,2009,2756074.464,5946006.444,214.537,13867071.88,4.49E-10
5106,Taking Woodstock,Focus Features,Comedy,Demetri Martin,1.890865,Ang Lee,2.198372,-1,8534473.376,3457760,1393,2 hrs. 1 min.,5807760.102,121,2009,3955677.44,9763437.542,214.537,33280972.51,4.48E-10
5014,Extract,Miramax,Comedy,Jason Bateman,5.889883,Mike Judge,1.685098,1,12381692.75,4340108,1611,1 hrs. 30 min.,9199572.956,90,2009,4965083.552,14164656.51,214.537,8874926.003,3.57E-10
5123,Whip It,Fox Searchlight,Comedy,Ellen Page,5.622684,Drew Barrymore,5.456297,-1,14921607.27,4650812,1721,1 hrs. 51 min.,11749789.79,111,2009,5320528.928,17070318.72,214.537,16640486.26,3.50E-10
5037,"I Love You, Beth Cooper",Fox,Comedy,Hayden Panettiere,7.403818,Chris Columbus,2.630007,1,16932029.4,4919433,1858,1 hrs. 42 min.,13742410.28,102,2009,5627831.352,19370241.63,214.537,19968583.51,3.29E-10
5019,Fired Up!,Sony / Screen Gems,Comedy,Nick D Agosto,3.777561,Will Gluck,3.206862,-1,19712596.9,5483778,1810,1 hrs. 30 min.,16277768.83,90,2009,6273442.032,22551210.86,214.537,22187315.01,3.17E-10
4973,Adventureland,Miramax,Comedy,Jesse Eisenberg,9.81113,Greg Mottola,1.000094,1,18354364.6,5722039,1862,1 hrs. 46 min.,14451380.49,106,2009,6546012.616,20997393.1,214.537,8874926.003,2.63E-10
5046,The Invention of Lying,Warner Bros.,Fantasy Comedy,Ricky Gervais,4.743516,"Ricky Gervais, Matthew Robinson",2.02031,0,21108231.14,7027472,1707,1 hrs. 40 min.,16108388.46,100,2009,8039427.968,24147816.43,214.537,205232663.8,2.19E-10
5083,Pandorum,Overture Films,Sci-Fi Horror,Dennis Quaid,4.243498,Christian Alvart,1,0,11818495.83,4424126,2506,1 hrs. 48 min.,8459159.088,108,2009,5061200.144,13520359.23,214.537,36609069.76,2.11E-10
4982,Armored,Sony / Screen Gems,Thriller,Matt Dillon,3.173886,Nimród Antal,1.007265,0,18291274.14,6511128,1915,1 hrs. 28 min.,13476487.19,88,2009,7448730.432,20925217.62,214.537,22187315.01,1.97E-10
5071,New in Town,Lionsgate,Romantic Comedy,Renée Zellweger,5.79436,Jonas Elmer,1.000336,0,19144019.75,6741530,1941,1 hrs. 36 min.,14188448.28,96,2009,7712310.32,21900758.6,214.537,2723458.424,1.90E-10
4968,12 Rounds,Fox,Action / Adventure,John Cena,5.333521,Renny Harlin,1.675911,1,13996489.94,5329240,2331,1 hrs. 48 min.,9915333.927,108,2009,6096650.56,16011984.49,214.537,1991162.291,1.85E-10
5040,Imagine That,Paramount,Fantasy Comedy,Eddie Murphy,7.86731,Karey Kirkpatrick,1.407047,-1,18445081.51,5503519,3008,1 hrs. 47 min.,14805147.51,107,2009,6296025.736,21101173.25,214.537,61015116.27,1.77E-10
5099,Sorority Row,Summit Entertainment,Horror,Briana Evigan,6.602127,Stewart Hendler,1.000168,0,13688282.61,5059802,2665,1 hrs. 41 min.,9870981.816,101,2009,5788413.488,15659395.3,214.537,138670718.8,1.75E-10
5098,The Soloist,Paramount (DreamWorks),Music Drama,Jamie Foxx,6.743783,Joe Wright,4.258504,-1,36287860.75,9716458,2024,1 hrs. 49 min.,30397684.75,109,2009,11115627.95,41513312.7,214.537,5162371.54,1.66E-10
4971,9,Focus Features,Animation,Elijah Wood,6.080982,Shane Acker,1.000064,1,36321878.74,10740446,1661,1 hrs. 19 min.,29265159.05,79,2009,12287070.22,41552229.27,214.537,33280972.51,1.66E-10
5096,Shorts,Warner Bros.,Family Adventure,Jon Cryer,1.125337,Robert Rodriguez,3.501322,-1,23931525.9,6410339,3105,1 hrs. 29 min.,20044237.82,89,2009,7333427.816,27377665.63,214.537,110936575,1.64E-10
5122,Whiteout,Warner Bros.,Thriller,Kate Beckinsale,11.078181,Dominic Sena,1.000403,0,11755329.87,4915104,2745,1 hrs. 46 min.,7825218.398,106,2009,5622878.976,13448097.37,214.537,38827801.27,1.55E-10
4983,Astro Boy,Summit Entertainment,Animation,Freddie Highmore,7.35123,David Bowers,1.4875,0,22366420.65,6702923,3014,1 hrs. 34 min.,17919041.31,94,2009,7668143.912,25587185.22,214.537,72108773.78,1.44E-10
4998,Cirque du Freak: The Vampire s Assistant,Universal,Fantasy,John C. Reilly,5.253457,Paul Weitz,2.071284,0,15866725.16,6293205,2754,1 hrs. 48 min.,10952107.06,108,2009,7199426.52,18151533.58,214.537,44374630.02,1.27E-10
5050,Jennifer s Body,Fox,Horror Comedy,Megan Fox,9.317501,Karyn Kusama,1.04089,1,18538283.19,6868397,2702,1 hrs. 42 min.,13350349.8,102,2009,7857446.168,21207795.97,214.537,17749852.01,1.27E-10
4976,Aliens in the Attic,Fox,Family Adventure,Robert Hoffman,1.848896,John Schultz,1.000151,-1,28829271.33,8008423,3106,1 hrs. 26 min.,23819050.49,86,2009,9161635.912,32980686.4,214.537,49921458.77,1.27E-10
5045,The International,Sony / Columbia,Drama / Thriller,Clive Owen,5.470718,Tom Tykwer,2.374978,1,29115402.89,9331739,2364,1 hrs. 58 min.,22632511.49,118,2009,10675509.42,33308020.9,214.537,55468287.52,1.24E-10
